sku_id,length,width,height
58c6cf97a0d33b75ace4b4ff49f46aade15b595881814daeb0538128966f31ec,26.0,25.0,62.0
20136196f9cd58fb8a32166e8b1b0e7d92cc131a609be89611b693e55a7cf1cc,7.0,10.0,22.0
79b5bf120c4630cbd35fcdfec7a51b156a173213057a77f770d447dd89c546f8,19.0,4.0,19.0
02b956639e901f6638eacc4df2dd9663f23c200d181ca7a692064e8b32b89495,7.0,3.0,10.0
75696d2477d9eae94d7de4715e34ba6cacc227822988a1af9deaa44dece4517a,4.0,4.0,11.0
8601aba2f9f92aba6cf4620cb46c0399d3658cc8dfcdbf8a21a8f7d208566f2c,15.0,2.0,8.0
da3131dc9da5850f46afa9f7998526adf1411ab6612c974d5be71cf8c520b7ef,12.0,5.0,18.0
b7a167ed0ae23ff482db8adec6a47fb25b1ac2c1155b8fec77659eddd071d768,8.0,3.0,15.0
06eee1191e996b0aeefafea6e443351932519b5389ffbd0622617ed7a7d878ce,38.7,8.0,14.0
413435a1383bf3636b785a8df633d95672c0423ea8c19fabe0584fcbde48beef,8.0,9.0,18.0
5a6fab82bcc51565961deab3f3e423a7d81930ae0fd0084c3535c73bd9cb0e59,28.0,3.0,12.0
be10f02262f9d87e5f01858daa595f8c843b679295574b8e46833ed5c3e0749e,17.0,9.0,26.0
aa9e0d2aeedb64977f8d4881ffcdc5b4ad5ebe6169a713e39005889283cf2665,8.0,15.0,41.0
a01ad88254d5a05c70c7b9208a57d57ef881030387aed3594f1d596dbb832769,20.0,9.0,13.0
89fc49ed8dabb93cb38dc958ae75219cca50d447abbeeff40725d6778f08cac5,10.0,2.0,17.0
10c8438c0a58294a8bcda48a88ada7ba7756ae4a707dc1890771156f9563e3b6,18.0,23.0,7.0
609010e5098426fb724c0fb341bb0f96e3eb4f0aa49fc276dd331adf1f4e0331,16.0,5.0,32.0
f6cc76bda891bc504431f1980c5435613c4b5ed7e29eca5af294ce73869c1d70,10.0,10.0,10.0
23d89c5a88a668fc9688ff0bc50494df34d91469e5d14254f4cf190ed46afc3f,8.0,6.0,9.0
21f2ae1c631b5f0268f037b2aafc53fd24a159c03bb0f4126d8f42baae497a8c,65.0,42.5,65.0
ad691f924d5017d286fae85a66427a35cac02c16ef6750e34789b88e8384c4f2,7.0,7.0,14.0
7d34c60c3d41086a175b282a4487e5113058e0585ec7452c8580313cde766953,2.0,9.0,9.0
4bf167d6a246d9cfa0e7932fcaaabae2a4cdf4516360fe71b18fd5203a4f8c6d,28.0,5.0,19.0
63938859bf7efd2f840ac463f0d76cb3687785ebcaa11a7cede3567f40b0ed0c,16.0,13.0,2.0
1049e43f44def4154a02580cf63e78919628db7c1245968d2cf98d7c5fac6afb,5.0,5.0,10.0
837ca9bebfd1cef86f8df7f909db356d38ddc6a562d19d82a94a536b4bf243f7,46.0,25.5,44.7
0170fa08ca3e5f87aac52c624e7736ae17f305cc3999b4052e05c1a77cec64dc,29.0,11.0,2.0
45f282b7f2d6257386a19010c5627b122d31b145a02426501245d8cd1d0df57f,24.0,11.0,24.0
5e8e78b4082023755b23675feaa3bfad989ccdf59a2ad0f4ad83d3014627bdda,15.6,15.6,15.6
1a842ff240a25de8e8d4f7fa6a738e665548973697c9c2f5cec2dad2b2a05089,1.0,10.0,14.0
0ac160eebb3c2d9a1b9e80fad7ea0853ba8cdc82623c6d219964d46ec6938dde,9.0,8.0,10.0
f8e17adf3c3287d15b76fb5a557b54d4d5e908b3cbc1ad1603fb62386d8cc325,11.0,2.0,19.0
f91776838aa748510b09c89355a9775940f491e11f6daad84e037b1dc78f4545,33.0,20.0,21.0
0aaa93c43f934ee46b8cf92afb9803a5424956182e39f7b0ef454d339b273880,24.0,24.0,24.0
f808b08d48ea4008e7e9218a0be67993221c5dc3ce719e8832bbc101bc8e31cb,6.0,2.0,17.0
b7de0e69d004d682f75193d42b9b8f505154b5974088a108113a6adfa165a496,4.0,4.0,4.0
314fe17ba3728bc55f14e49671d17577d7b10118f5e19c924a39c189383b8775,78.0,6.0,5.0
aaacf50b2e6df3f7ebe3bb09ae7fe03c2f98a839e4b3066d6315d75ddb6caf27,13.0,7.0,8.0
bfe08fb26677922b0120115ce33fa6818659c4218574f94816333a01cecb9916,6.0,9.0,19.0
3509c206141d77cb8df4346dec947ece490bd8e91b6392ace102b00d42cec8e3,11.0,11.0,11.0
6d159cdb95300134792780ef1028ea05af423e1f934f8623a1fe8b9f9fa5a0e1,7.0,7.0,19.0
951542bfb9a4e8453112d1a24e117b190c7e56fa96980f460f6834063f2e67ab,20.0,10.0,7.0
26979b0493b37ee09ba57a49962822b9580ca848e287e66265d4a35fa9577a7f,45.0,31.0,36.0
70999cfa12347ebb20cf37ab97adf1ecc42a966180ae67b5c9c96fb4a4f29746,2.0,2.0,14.0
8b4dd484716e60ae8e85bdd821b2750e1355cec01176016cd62f4217c06ed146,18.0,2.0,25.0
03d61a3d317260bdbfbe3404a346d64e487b51b2aacd45c602cfb39fb0b17fbe,40.0,11.0,36.0
05f75d6b115cf638a9d1b40611a5e7525bb6c85eb1154beef86ac517fde36ba1,19.0,2.0,11.0
d82db558b963483116a8deffb30ab60ad28e808b904eb0ae7d09f1aca05e4c3b,5.0,2.0,7.0
0ee9d683d1841e23f6a54a1a54cba29f58daf87353691155e0143367bd61ebd3,72.0,53.0,28.0
480c27cb04008b520ebe18a11fdc30c79888cfdc3157f2614381ac2c16767512,16.0,7.0,10.0
f4bb320b58f258a15e67bf380297e543e612ae48c6e5aaf7acbe455784bcbcdb,13.0,1.0,10.0
551dcc0b74ab7b64e0280518f250474c340dceb3444b186433a84368be50727c,13.0,11.0,9.0
f13282b9c06d37b900a40df8bb092ec1a68628bcb8bc3076c72532ca56e10bfb,9.0,6.0,20.0
a5cb0861f23dad801f6525a5eaa9fbcb87ab47bb5e4dc41e36fa77aa8a551c3c,18.0,6.0,5.0
621d2f3a1be3087a6b4f75c1f7c8ff9319b21ebfd75387b509e64f54bfaa0ea6,8.0,8.0,19.0
3dd2a0b1892a8757318e040bd315b855dab73ce0bf7c1951d87cd305622ba3a3,9.0,5.0,15.0
d581c0ef937132bc98742fc47ac23294b00755860d4efc5576ee6201e0178c9c,60.0,14.0,9.0
3efcbbd38516b4dfe74e1dfedf2e3f8631ca1c8e8acdab691f311eeb9bb5abd7,11.0,2.0,18.0
e5ce68c5f379c885e6d5564b6a6af865fdba2cf98ffb67766b72b9192b35bcb0,1.0,11.0,23.0
b753fdd95788cf23239e72a30c46691f9fb318710963fbee36a77de3376f97c2,15.0,6.0,32.0
39b2903e7774cd1e1c31c58383b8f41b7a011b99f8c239778a3214f31e49bc14,3.0,3.0,12.0
2349645afed66272be54b045fd07f4c357055b82dac87525de3770a7e015eff3,12.0,1.0,12.0
db01240b343932cad11a2bb134ee843e7e377e36f82ca44d731ba4d84832dcfc,37.0,17.0,9.0
bc3bffe86fda32c5de43139f4e82ace23bf5758eb384dcdfce3d7c582056af2c,26.5,3.0,11.0
088c9be64208de59a0a7dbbfbe700d8592b920a53575e47903cf5b35d2c1372c,13.0,2.0,21.0
b71a6f4f744faa9ba66af7c541af56eb6fb40fd2a02a3ddcfc4de9d042237ee2,15.0,2.0,22.0
aee44bf2aca124ab56365facca8aabcbdbd68367f35184bb8fc4e6b04d5fa96f,32.0,30.0,1.0
fd1d278b445d14d333cc7fd432fa963117f8da259f04fce5a5e2db6e50edc5f2,6.0,10.0,10.0
9070c68a82ccfc63dd8bf54baeeed79030c0eca74ef399d7b04c0c421c7d8692,31.0,3.5,10.5
1e24e06e5aef17bd1556a7125af87e306fa0933cbdb4c4942a86bb4580c27e80,7.0,9.0,7.0
f84a5bc290649b4f8e1498a4091983d0e6694514ddb5b69373e7cb836b37ac51,5.0,11.0,19.0
77586f8e7611a171c3b69a75c52c03821f43f25e1a26e7666655db9cb7c48eea,24.0,10.0,34.0
79f20a14ab1b04a88d0e3ff18ee71577848782f376b178d42a97a06693aa409a,27.5,2.0,38.0
a3f5c4644aebf243e3dafa97b99a2067c2ea4efb7de6f0f2e8523d9d346758c0,21.0,9.0,9.0
b196bd44cd745247ff0eb88143b80decdffa9efe770b2b8573e9821ce59c2ac5,9.0,9.0,22.0
133faf24d4a0b824c67ff3288b0c84a6c6bc0090ad5617062dc05af0639705f0,18.0,10.0,2.0
1ebfc28431e20b4864fd047debd2e9eb7ab721010c929a8fb1970b3f506478db,20.0,12.0,30.0
448ed1da29dde2886bf5fbc46ab175cf491f49889573d3becb09cc2d8be5096b,31.0,12.0,24.0
c73f4cd74000bd688c6c100a0ac302573956838b0e947e0012084f7e14f4907d,28.0,15.0,1.0
998cb097cd62924dff5b4ec8ba5b6bca9490655aedcc9f3e275ff427ef5213de,14.0,1.0,28.0
19a515802c835af7bf643a29988c64e726652fe2aefb2075a4c67ab60a88a8bf,11.0,28.0,34.0
06d4b1e0f2f9a119b88f105e12ee276181a046da52dd6a232f5a450869f5917c,11.0,7.0,23.0
11665fafaa180693674aef3c10772340058cdc10b7b8ba3952bb9e73761ffbf4,5.0,21.0,30.0
31333da1e1a6760428b61ce3e4e5eafc1d373fd6a1ea4bc6eee261fb2544bed4,42.0,13.0,20.0
9f23a3850cc4eacaa4649337086d84e31f7d10fb5c661433b4773b56fdd592b3,13.0,15.0,38.0
102865934f464037b25ff0b74cfaece054cfad35921dbd39272b8b47c24f64c5,12.0,1.0,20.0
785abbe36ca6454375affb4f903f5f26a710c02c1ef31b0a72284a1fc95d88df,10.0,8.0,9.0
a7cb246c32b5064d47b9398eac1146a782c8a5628e9ec42e71c4f2adb7f28d30,7.0,60.0,45.0
0427cfd99a6f6e20fd7c759c6ba74273aba4d7a783743801254a0f63c6ef31dc,10.0,3.0,18.0
d9a36da9f0a92e1c6778f7860227bb2c8c7285d4c1ed983338dc89a403eeaec1,19.0,6.0,6.0
e2369cf877c787f338dc829ea9c6b3d54f41ca6c06b17f8cbd7db7d00ca7f4ad,17.0,17.0,17.0
a896733fab4d95a5b8c475967fee50e68dc65d1b7d73e005c477883e2a013467,9.0,5.0,10.0
63f29a2c63090c9a5a74c619b909967935dbe75768e8a2df2744bba8931d262b,4.0,41.0,32.0
22b09a466b347f12e88a3f5b79abb04c0878717f016156bc3567807b82a4442e,11.0,2.0,11.0
22ac8452625cfb8858b60f211cca46efd30b442d2b891d52a89195c587aeec49,16.0,1.0,12.0
4358e64cdad0531b96a744fdcf8240cef745b3ed5f459011fecbf574f90d5f42,3.0,3.0,6.0
ebc7c6b592bfe685b2fc50947d2b39d9a557ea631c5dc02fc3d240b2f4f1f490,10.0,2.0,18.0
d5a2d039a3805fa61ab831f8dc332f3cbe24d621438b997fe610565d4c6908df,19.0,11.0,6.0
a5fcfce2ef2d45a911bbb075e6e1df0f19a8e341b884c5e29bfb9366e807ef82,30.0,7.0,25.0
d39bd7ccb32ba14c4e9dfe0f0adbf34f34bb64cd74ecca9662e9187d1000c91d,6.0,6.0,6.0
0b620dc3a4dbedd86b6831ce5b2e3555294a5a8fd03524cd17ef87c43fb6f776,18.0,18.0,18.0
57567400a2c745309ef27739e89996facac9623e22bff41d3d955055ac426705,17.0,7.5,13.0
9302e89f0ecd143ca41987b9eac0392bcc7d1649958cd9d77c556e2a284c6375,15.0,6.0,6.0
7caaed7d931f902f64fb06946e0d52129d21e6a67b90a599cbfa148d83fe64d0,35.0,6.0,42.0
60bff3019987692863c3a090b1d431d1df7446dd1bdde504964a9ee3ea4fb38e,4.0,2.0,12.0
a0f95749da2f279dbdccafc5d320fb1897b05d1c1959a771a22016b0fb19410e,10.0,10.0,2.0
8787c5e5a1c95e197b08ff4d1ee4f7b1a9c24abcd0426d888664080bad0970cb,36.0,10.0,13.0
9e67724b6894c7f7e0f4155d280b7416be7dd09a00e5daf6ce6231cfb825019f,36.0,22.0,53.0
34fa259269c5ca9c53fc8948ba5f43a60d5aec407d3108b6d7390b9eff73af05,21.0,19.0,3.0
59c94758da73092e3fbfa3dc6864764a9250dc97b0f8d5fbc0ac55289ba39b3a,13.0,9.0,13.0
e3da3388955139ccea1de8cdd90762d850a0b6e98256a0df3c00af9211975555,9.0,5.0,10.0
37ea7bc37f01ea97075b09d83cddcc1049a80520e5ee70aee4745daefa01903d,36.0,13.0,40.0
8e5387ce859b977faad167860ee7eb6f2bdaba0ae383a4e9175171229f394fbc,10.0,23.0,27.0
31b8d66491919dd93fffc6a8ab6da2659a99a05e66232fde81f31bac981c4a5c,18.0,1.0,9.0
c5092b0abc62757a76ac9885e315edc89b9d9c33072c0fda23ddc412e0321608,18.0,3.0,33.0
ac0714a1950dec6582ce9c210de261796260b3bcb90482358e702e2bf8ba06c9,8.5,4.0,14.0
3fb3dbd90163f9f7d2efcd40ffabc71f6af165af5f5e326da6d4913bfdb69ff1,8.0,2.0,15.0
09fa623f636f3d59bbc5f0a442dcc1a9f3ccdba8db0b3f14197b3baaa8517ebd,14.0,3.0,8.0
5dcc34ce1e4ac58e0afe5dd7aceb43d44cc4f189c6f43efb2332b0d2510bb74d,7.0,9.0,26.0
fcb8b0e0191ccec80ac7430c917c78dba87b4501e6150acf59864484aa12bf5c,11.5,11.5,11.5
afe4181eaae598e7f8250eccdc0ed03b9c7a9c68b71a7b8de9c209f842a7912a,14.0,14.0,14.0
643c80449fa4ae3b341cf6d7d9dc51b64bb22f43e5622975d29be2cd521231ec,9.0,6.0,22.0
bbb8971e2b551801020173fd0fee497c8856a81fc2f06bb7a873bede24ef018c,4.0,7.0,13.0
69d1f2daa5c0e907cdf0dd244d8fc99bc0910d83ea0e1060f3e593534a6ad53e,17.0,15.0,5.0
880770912c48e967f7ad77100c2283419a59e7f2f2192bddd947f32e11961843,20.0,5.0,17.0
32a1a3d0187aa3e78766c33b6f176afa4ca1441359ce8f2b460f79ec9d3b4587,21.0,5.0,16.0
7b7a7bd3e96cac6e7622b79ea2685507f8d2b160df5b210114072d33c8baf136,21.0,5.0,15.0
cdd6ba0a6f610f13cebf0bbd5015316275759fdeea6141fe057ce78d7d828312,14.0,10.0,4.0
15109f150db5b97e93d9972c2ec0bc36e3a5a20c3976dd50a6a01f503149aa38,15.0,10.0,5.0
f3a537d1d1b1b95399d0213aad23ad136615f535dcb3cf1085065b5575bd7304,17.0,16.0,5.0
ac0e306040910200168b499e7aebd163cd5e579f431adceb3af7c53f8b22f0b9,15.0,10.0,5.0
f9d5b4e87714f96f07ba7a4384abd946c8e571bb15954d6d53b3b1f4db60f601,15.0,10.0,5.0
6335f6b67d06ec4ccd5159dc78d1fb1bd6c7d73f7d342ea3273165ede37b7267,15.0,10.0,5.0
1fb93a991c5c22e79ebce199f4d384c5ea24312475741bc2dbdf97f5e5407f7e,1.0,1.0,11.0
c65309cd140f57fd1bc2fc76369780bd962c53067b66f0952bff61e0e4af32c7,25.0,19.0,1.0
5d6c4fadc3557dc9da86d420a4476b1a89d660812be52cd6997a20471cc219ed,20.0,5.0,2.0
38d0561755c4b0b5bea6f157eb99d942d21a6002326d35f5215c3e9c2762374c,7.0,4.0,16.0
8e2db16cda160c187205295e301337bf1e110b5d763d8b576899195172109640,5.0,5.0,22.0
400da635698072ac2d39d272dd7eb23a04324e137ec8c22957984367e2ae1b8b,8.0,8.0,21.0
ce8dae31c041f5cd28b5d9e59616683813aeef18c458ee668ca019057cace97b,4.0,16.0,24.0
792b8bb8f6ce785c7e286adcb66d81badcd829c6d5d8e664b2db24cdb7e17e11,12.0,20.0,3.0
17a2cb1330c24d541c653151388e1e9990083874ea82407e3bd1c06e44b967ce,15.0,2.0,10.0
148d30bdc2dbc3c30c65070d94ab2af5d5a8720e2b798c0143e49b602b398dd9,7.0,4.0,13.0
19da6162bb0c782a02b1855a28d5b9d4fa09bea7add6119a85755e9f0e937f33,39.0,20.0,15.0
14a540b605e9e8f6e29b42e3a82db7dc9163505602e7a34c00c3f34dde8a6ae3,10.0,12.5,12.5
02478398290ee7780f416cb1aa3759924f39b8027672900a0966bc2232fd9b76,8.0,6.0,27.0
f412fd2c9f8808d3fe24a0bd42605f986f60dcba389fc968a751ec36816938d4,22.0,6.0,13.0
fadb50071c08b618d430e0afab59bc5cd12ac1b0650fa036229bcd6b4e7bfa72,9.0,4.0,9.0
b735d92744fb52fd6911dc486f96bf1537d84146d6cf304524a285b599365457,21.0,21.0,21.0
d472d7f669652d644d376f878d72c28a512b06336f85f20c38657d3ea910e247,20.0,3.0,18.0
9b6c3de0c9295a21e83bceab11283daaae0574855e2be7f7df95c6deb758cd11,17.0,17.0,17.0
23fd52c34c450caa3286da62a4fd682f6436923892f892a954e2b71161b74706,27.0,19.0,4.0
1ec47f622a699c765b85947fff7a11596d6ae76dac0aa23ab292bed2e6805475,2.0,2.0,2.0
de81fb13509862e60d61e435ca2b6288ac7192cf034b13be630680e860928484,18.0,6.0,26.0
9e95cb866eabb562f205fb9a75f3b1c6f8704773f7dfb4f2078ea4fb3c243f96,31.0,30.0,28.0
de076de88e66bd7b327e3354bc71837c637a90b802f5fcb000956e9ce9e32c38,42.0,11.0,34.0
50c1d0016d060f5c3af961d9ae7d03b732ceb6c66d932f686d42ed2f7bbdc41f,11.0,2.0,20.0
61db070cc541747a8c7604dafb4e8136dcf68ee32f54de56240d03479c5361ab,10.0,2.0,54.0
a7f5404904410b27902a64e6c37783d7723a7e0b7e529762865bd234c1bcd3c5,14.0,5.0,20.0
0499de911565bfe79a8c332e9addd14dcb40292ec9da6bb4efac23bf54a089e6,7.0,2.0,2.0
78f23fec51ce41957449a7ec17ee9ea91fb97e72a71a2147377f06fe573f103c,8.0,2.0,3.0
e790d62412d71b2b3772bce85c02719a44ecbd381385384294b6fd6bff082819,23.0,8.0,8.0
5d3bfe4767adefe1b94b9e8dbca403e09e393faee03eed0a3bcf24f345de00d7,20.0,8.0,14.0
709d82269b714dc0f8a89ee797dc1b59fe49e564a724b4121ef4ec52fb672b32,1.0,1.0,6.0
8b8a1bfd14d1faa3938485a190f93442625ad1dea896a40e27ab69f3e760feb2,14.0,9.0,2.0
8909e4e84b3f8832e86d10288d97d497a9b0c1837b9b05020f371efb7730360e,30.0,13.0,7.0
059de57e5ac89f7cbf5fc3e7032cf26ffd2c5c726a32e03d7c12818376604f1c,3.0,6.0,1.0
a97799e16da9c0571b411f9c70b5590acf14d542fd02acb1711d72fbd13657e2,3.0,12.0,22.0
b8fdfb6e2df1d2944d1342a0b1fed4816042e538b11fce66c10286ce123ccbb3,10.0,1.0,19.0
2280a99900614ab5e46e07de5488b71e058470824e0c1d4f179350b07e510d45,12.0,2.0,20.0
f4a61b34ac97ddade6b283c72780a79dd2fb6b9f36057b772a904abf46cb7d8e,10.0,2.0,17.0
8a56618d203fb49b33c2b782d8c5d56b0cb830a541c33247c61419f49db6e67b,25.0,5.0,7.0
247c69d7eb0bdb6d6396f8f7fe39711a2475ce3da72667a8fb3774b06233bb1b,4.0,3.0,16.0
7a49c17f45eddb10703b1d0d74f54612082951758f4aa40d0306b2b3dca8eeba,14.5,10.5,3.0
57ca324154820912f1ba6b599e32e326290fe9c4360f89750ceb95234a6a9721,19.0,7.0,22.0
5dd5608202d38b691b5b94a5b2b250da83a4d5fb3e5892582a28e3f5f20957bb,15.5,1.5,7.5
ea7d38692b887b1db034a3129c7673d3dc259bede1f09d46dce00824ba89184f,8.0,5.0,6.0
415718b27711e826eaa57d19daf0ea782cd5753fd49ced565c760ad1debb645a,8.0,3.0,8.0
c0412dba3a5da4eea9947b0b1f0a614f6c3b54939f0996519550431a625022c4,7.0,9.0,18.0
f5d634f7b185f72932781e6a973e5256b767e6e130b0b48b472b1690ee31bee6,23.0,24.0,2.0
fd12cf7891d871ffd81c1ac003b7260869768022f31296e649f729cbd2c0eb27,40.0,31.0,3.0
d5242f708c0ae5c87ac680512e446d0451b8ee3e865593911397adc298eee14e,22.0,11.0,9.0
d097f529a6a475e55ffdc83520bdea6ef0af0876884faf0b0819af032dcab1aa,6.0,6.0,12.0
71bf1440f35028c89c58a8fdf1a52d9cf80c6a3db4422892ab3a6160a6d0ee71,6.0,7.0,14.0
9d9d8d8c7828ce3339161446edb3628dde3f5751730d812860f0d65ade8b31c7,13.0,4.0,3.0
0becc23417e0f2212c55fa6f8fa61375eb62d2f6c2a9644d3fae513e9cba5a56,51.0,32.5,15.3
f795a3c698043628cf208fdf29c41893ee11ce1001349f536e37652f1be9b0fc,7.0,2.0,22.0
45b2b3887e476fddac5abf7082c49d8b7f58a84d2be978ad65d0aa04d58a4c62,6.0,6.0,6.0
5692ab565a14798a6503db0abb5ea95b85752addb9de2d02857a5c56e9d6d5ea,25.0,33.0,7.0
b6709a3ea7436650e14da5e4f95b0eb34a883ffa611392ad289d44edf3be4f05,27.0,5.0,9.0
a9a7fa5b914a71dc740279579627b83dc24737e13cfc6b4dd988729e0e0036fd,1.0,9.0,15.0
2f2615af2813e0aa07e911089b64c92109597d129ec67abef07b4d13e93bea19,10.0,10.0,12.0
304be6199146058efb1c58cafd05f13e280884c898b849ff9b6dfebb17165fa3,6.0,11.0,20.0
371647d40c2b9412985a4f7ed5736836d0548fb33379e8e907f75e5cb88c6c66,24.0,18.0,6.0
15abdae95a45987b3b10ec9059d8d5d776d87909ece49a6dfb12b88b7dd31f52,6.0,6.0,13.0
f2e019bd28169ba820f2e3bc7e770d20b319ef4442dbe89f3f12c15957ac2351,16.0,16.0,16.0
7a98f35655592f700deaa21f0827fb984dff8992adef2302466916db85e43388,6.0,6.0,20.0
1012c08f18d60d5ffd3cbfc7244422369303ae462f6bf367543a9210f07d67ac,3.0,14.5,10.0
c7f33bd5489e3f9b85920fab4fab603b4bcd56c10a6c8fbfba7178f026a65aab,17.0,4.0,4.0
85494f786c2318bda76d9b3c956dd500877d039e8c9069f69b43d805131d1a2c,14.0,10.0,12.0
fa5fcfb3ae4c8a85f0bdc25039b76d5162fbdf8d3d33f2f10faed9a72ec9bbf3,6.0,6.0,11.0
10e36cb1d1fffecb69c2b0e930a8bc236536ab1ddf45a22be83d050269e8fa01,15.0,3.0,7.0
35497ef5f0c1649d2ab503f858223c06a100a4f26de758b4c26c94151beb76b7,18.0,10.0,3.0
0cebcbab9d443522ccd45c4bb04beed2258fd1472af53b8800a5f9909ca518a2,51.0,5.0,16.0
f002eb1fe445ae9efbfef7a4f033c53f45470b83c94ebc4007da032cc81dabc9,26.0,5.0,23.0
1cc0de0dbc915c2ffb75dbaa0af03c98cedfde2f5fcddd9f7d63355d3f97d71b,4.0,6.0,13.0
cd5a9676321fc6680bb4258969075d9ca8f46b4f1c9720d1efc46dfd32800854,18.0,2.0,10.6
a924554c976a381bd5e8dab4f724d501f409b14debc83c843886560b4fbac93a,25.0,9.0,11.0
819edb3aaee2eed5776a805be9e9cb84b6eb38148721f6df529cf875138e3f31,32.0,24.0,9.0
45af1434433d1031840961088d33187393cff92b27d7b105670966891cbd2b58,13.0,6.0,12.0
f85611ec296fb74dc56d857220eda4eaad0944907300816c41ad74dc571b0f5f,20.0,10.0,65.0
2883b1a621ec5d215a8f96290c8c4cb42781de67619a6d49b4ba2c3288eb4bbd,11.0,2.0,10.0
eefd95c63396ee12e8792137b20422cd64cc8e5ec74d72e7ab1a6e49cb0299fd,22.0,8.0,28.0
6eda7668fd428ecff2183727047afdfebb943faf3fd3bdd36ab436dec7f7c588,9.0,21.0,29.0
490b9752508183422945cc458dd875ada760a06f3928c36411bfcca7aae9ed6a,7.5,21.0,28.0
310849e5c8491e1cbb94be7587826600f2905f06db52cc15d3313e95057c7d1c,16.0,10.0,1.0
89f2698ff45f738a34ae8583031720c12f39563667cbe366d241707574b98f55,25.0,14.0,25.0
d31c3c22a531b885dc7ff78ac55368ad41b203cf28584c9562ca11b47372d4d9,6.0,2.0,12.0
4c24c9c5f6154222690f5ddfb055892fbb8aa6eee8d8b40530b11e896b63d7fa,10.0,3.0,13.0
b1e366727dde1097067c7e064b1121b5a9a0f324cbe90cda98d8439a5123d30e,17.0,4.0,7.0
fbc705611bfae6b2e06837cb81a2e3ae8acdac14b488c929c847fc2b8912fa47,22.0,7.0,9.0
100098614e5ee77c6c6fd6b5bc31367571c68d8674ad3feebccc415e4b2aea0e,8.0,30.0,33.0
7d1be4fea99f58156c5d4d9cabf1b137c7abad1050a0e639cafc8ac2db270ca9,4.0,18.0,27.0
7f8350d86a30d66a3d4b5fd1a4600469ec13430e3e04f2cd0c0d9af2e6e8ba74,4.0,30.0,40.0
2753fa7f14e5a0ce24ed7e15c2037650ed713b57635edaaef96dce389c60f4d0,4.0,18.0,27.0
83e267e7de3ae2024775f481e51814f80bfe4a3782121fcc160a08f0843d8bc9,15.0,5.0,20.0
e6f298f00409a33f08f47488ad39c2de7fb220e0cc12627f81f5e688c577a592,54.0,6.0,45.0
04fa7ceef99177f7659011bcd09f69ff2d8d28f86239e68e596f11aa2e324f7c,12.0,2.0,4.0
f32755b583c4cf565dcfc68f1ba275f9825add322c48ebb73a9f6153cef5a104,4.0,2.0,8.0
4c32ff52aa12b186741f50f011378ed694b32d37b8086f53270ab4b4ac3cdb82,13.0,11.0,13.0
bab126d16db0c2e5bb15070f9da4ecc25374b6d05a4c84beee10b6f7dc64d1f4,7.0,13.0,18.0
09456b7b1db86bb50799efedf8a8b2245d7ab5e7cfeed14ed8d534b56eba4099,4.0,2.0,24.0
44cefa59386c1b3f0a0ad0eb3a8cac099f37ebeaeb90d4843ac1d327d8ce156b,34.0,11.0,11.0
1fbf60dc651d2f2911ba2766af370774e43bcc5098e6d357be56c2cfd2f7171f,11.0,6.0,16.0
aaa99dfa427d37314326c99c6f67e1e939c406dff7560d361d6c154678edd322,27.0,4.0,39.0
a770232c11fd1273a771964b9fa79b353c8ce41c8c5658e73466c02af0d9ef93,27.0,21.0,6.0
4c761250a32556c5d2b31b54c3ba29b554947f34bffe1794929b92f517f56dc3,10.0,6.0,18.0
832edd51cbb5dca6597747d12a094f24843780a258ade76c18fb9120368309a8,23.3,25.0,12.0
26afb72321a8ff3e5f9049705fdce442aebb9a3ea822c21eb1dd64897361161e,3.0,4.0,8.0
97caed8be64a2bc196a2a1e177fd930b9af97c4aac832166e94b4e4857d9131d,16.0,35.0,38.0
93a66fad8129f4972f71fa13c958f49b166763128fc1d31653c81edd44cd81d8,47.0,36.0,16.0
5435a62761e142383cb5cadf258cb8ab975edc45bca25a6ed7aa840f69de37b8,13.0,1.0,21.0
4d0db4b2735152d036ed5661b39187bf5ed48ff0b2b0feecd03384928002e925,3.5,31.0,40.0
a2f684f7236fb136bde1a0b47acfa13143478010268a377492f90a11d690f5bb,1.0,15.0,15.0
8fba84d3cc20874dbf6c481f2035b3a62b73acd056ec6bfea0d99499eecb1186,12.0,2.0,15.0
d76e66dd527d03142b0a817c7b13e29121fb1a09b19f91435c3cbab6c4444e7c,36.0,36.0,34.5
cc2a80964117d788d37da5016269b8f3eb2eef595145f73c364ef413849fe6f4,8.0,8.0,27.0
969ed357b36c353a9504fe2cbe5c2b00c1bb349ae2bcfdb5db1481b7a7ecc843,20.0,17.0,6.0
44e38058e81b99a17ab270fcd4b4a528bccbe48b1efdd0076e723127445aa1ea,15.0,9.0,9.0
169db8a839430896e45ca4ee8b69474b91ef619fb5906ec07020dab0a4810494,9.0,7.0,7.0
7f7e8b723f5280271213a738f8e6d39f2f16379f751842e768d658970b032686,24.0,34.0,7.0
dbdb9f4e1dbb9126ea2eb26169da9f2eff0625d4fcf32136ee21850146f01ae1,12.0,8.0,15.0
f60c69a71098c190f5acde18d7dd93af585e263d3ff4d782834921fe493b5253,10.0,6.0,19.0
240a3b69e7b4310adb9a4161a9504a6894b47a04691874538d3d0362b6fdba2d,25.0,7.5,26.5
f4e582e5fa3c339d9cb9f92d44c095cf5c050c4286262e56f79a067c387bd1d1,18.0,6.0,6.0
882a768f7182bbc3c53ecfa525a2598cba49418e2d9ae873cf8396907e2426d6,6.0,8.0,18.0
